"filename", "language", "Markdown", "JSON", "YAML", "Go", "XML", "Docker", "PowerShell", "Batch", "HLSL", "C", "Makefile", "C++", "Python", "Shell Script", "CMake", "Properties", "Rust", "Objective-C++", "Diff", "TypeScript", "JSON with Comments", "JavaScript", "Swift", "Groovy", "comment", "blank", "total"
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\rtp_receiver.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 17, 80
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\rtp_sender.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 21, 82
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\rtp_transceiver.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 27, 94
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\video_decoder_factory.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 40
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\video_encoder_factory.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 13, 57
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\video_frame.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 72
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\video_frame_buffer.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 68, 288
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\video_track.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 42, 210
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\webrtc.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 25, 119
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\include\livekit\yuv_helper.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 30, 382
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\libwebrtc\README.md", "Markdown", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\libwebrtc\build_android.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 22, 137
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\libwebrtc\build_ios.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 20, 143
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\libwebrtc\build_linux.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 27, 147
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\libwebrtc\build_macos.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 19, 135
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\libwebrtc\build_windows.cmd", "Batch", 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19, 89
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\libwebrtc\patches\add_deps.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 3, 37
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\libwebrtc\patches\add_licenses.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 2, 2, 24
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\libwebrtc\patches\android_use_libunwind.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 1, 4, 23
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\libwebrtc\patches\david_disable_gun_source_macro.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 1, 14
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\libwebrtc\patches\disable_sme_for_libyuv.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 3, 1, 14
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\libwebrtc\patches\force_gcc.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 4, 2, 25
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\libwebrtc\patches\ssl_verify_callback_with_native_handle.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 2, 6, 77
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\libwebrtc\patches\windows_silence_warnings.patch", "Diff", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 3, 1, 15
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\android.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 66
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\android.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 13, 3, 25
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\apm.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 12, 74
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\apm.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 13, 9, 56
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\audio_device.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 75, 336
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\audio_mixer.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 106
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\audio_mixer.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 13, 23, 107
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\audio_resampler.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 10, 53
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\audio_resampler.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 13, 8, 41
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\audio_track.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 255, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 53, 330
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\audio_track.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 13, 23, 125
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\candidate.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 3, 23
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\candidate.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 13, 4, 25
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\data_channel.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 27, 122
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\data_channel.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 0, 13, 21, 119
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\desktop_capturer.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 11, 118
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\desktop_capturer.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 13, 19, 114
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\frame_cryptor.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 42, 261
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\frame_cryptor.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 18, 51, 258
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\global_task_queue.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 31
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\helper.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 16, 11, 68
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\jsep.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 28, 152
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\jsep.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 16, 23, 133
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\aarch64-linux-gnu\libX11.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 1427
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\aarch64-linux-gnu\libXcomposite.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 257
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\aarch64-linux-gnu\libXdamage.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 252
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\aarch64-linux-gnu\libXext.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 377
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\aarch64-linux-gnu\libXfixes.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 283
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\aarch64-linux-gnu\libXrandr.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 315
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\aarch64-linux-gnu\libdrm.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 457
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\aarch64-linux-gnu\libgbm.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 283
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\x86_64-linux-gnu\libX11.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1329, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 1427
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\x86_64-linux-gnu\libXcomposite.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 257
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\x86_64-linux-gnu\libXdamage.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 252
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\x86_64-linux-gnu\libXext.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 377
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\x86_64-linux-gnu\libXfixes.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 283
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\x86_64-linux-gnu\libXrandr.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 315
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\x86_64-linux-gnu\libdrm.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 359, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 457
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\desktop_capturer\x86_64-linux-gnu\libgbm.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 283
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\generate_implibs.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 9, 53
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\nvidia\aarch64-linux-gnu\libcuda.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 904
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\nvidia\aarch64-linux-gnu\libnvcuvid.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 283
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\nvidia\x86_64-linux-gnu\libcuda.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 806, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 904
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\nvidia\x86_64-linux-gnu\libnvcuvid.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 283
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\vaapi\aarch64-linux-gnu\libva-drm.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 246
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\vaapi\aarch64-linux-gnu\libva.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 333
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\vaapi\x86_64-linux-gnu\libva-drm.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 246
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lazy_load_deps_for\vaapi\x86_64-linux-gnu\libva.so.init.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 43, 334
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\lib.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 13, 6, 60
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\media_stream.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 16, 102
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\media_stream.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 13, 9, 50
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\media_stream_track.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 11, 59
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\media_stream_track.rs", "Rust", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 13, 8, 41
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\mft\d3d11_texture_video_frame_buffer.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 26, 186
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\mft\d3d11_texture_video_frame_buffer.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 14, 89
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\mft\mft_decoder_factory.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 23, 146
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\mft\mft_decoder_factory.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 48
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\mft\mft_h264_decoder_impl.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 102, 839
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\mft\mft_h264_decoder_impl.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 17, 102
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\NvCodec\NvCodec\NvDecoder\NvDecoder.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 58, 851
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\NvCodec\NvCodec\NvDecoder\NvDecoder.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 58, 363
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\NvCodec\NvCodec\NvEncoder\NvEncoder.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 1077
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\NvCodec\NvCodec\NvEncoder\NvEncoder.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 64, 506
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\NvCodec\NvCodec\NvEncoder\NvEncoderCuda.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 272
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\NvCodec\NvCodec\NvEncoder\NvEncoderCuda.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 15, 124
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\NvCodec\include\Utils\Logger.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 241
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\NvCodec\include\Utils\NvCodecUtils.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 420, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 77, 538
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\NvCodec\include\cuviddec.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 337, 114, 1189
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\NvCodec\include\nvEncodeAPI.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2466, 355, 4281
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\NvCodec\include\nvcuvid.h", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 249, 45, 502
"c:\MyProjects\Astrix\client\vendor\rust-sdks\webrtc-sys\src\nvidia\cuda_context.cpp", "C++", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36, 202
